age,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
50.0,0.09201702,0.69630307,-1.0574151,0.7361632,0.99308366,-0.6684176,1.1610312,0.7286985,-0.21180794,-1.8333396,-1.852743,-0.046895247,1.7396239,-0.10238081,-0.45953494,-0.54127085,0.92279696,0.6142507,0.93162256,-0.4431458,0.10498818,-0.89967144,0.137995,0.67265016,-1.0161488,-1.5075424,1.4414517,1.2668321,-0.211738,-0.1742115
38.0,0.4156524,0.364239,0.78738016,1.4321432,-0.07648946,-0.79240113,-0.35193875,-0.57637644,-1.1200664,-0.7646314,1.7242428,1.38718,-0.13650548,0.71445197,1.4573607,1.1489716,0.114161566,-0.8200204,-0.45531806,-0.760505,-0.10459472,0.08214918,0.5561741,-0.025282133,-0.61924005,-0.3590006,-1.661629,-0.28041235,0.24650279,0.7308331
21.0,-0.53767717,-0.04233671,0.45680386,1.2161909,0.16224037,-0.10731975,0.016995639,-0.73642766,-0.33505613,-0.9250686,0.75161093,0.5712641,-0.60022783,-0.9696892,1.3067198,0.21781687,1.3076084,-0.62454647,1.5413983,-0.07053502,-0.25922424,0.1478466,-0.33866954,-0.7521029,0.68782806,-0.9383843,2.8263276,-0.51213104,-0.35642773,-0.51363945
32.0,-0.7763146,0.22529195,0.60839355,0.013371094,-0.72140056,0.90629125,-0.13238424,-0.06993614,0.4688858,0.105748616,-0.26155886,-0.47632152,0.60233945,0.5214364,-0.1287291,-0.04217258,-0.0155851,-0.49431834,0.2983838,0.53432775,-0.4522367,0.21017343,0.2941354,0.18291377,0.2016839,-0.56055063,0.022597564,-0.19988734,0.122598045,0.2417769
82.0,0.014527865,0.81772196,0.4428312,0.85940003,-0.62413865,-0.081248134,0.38642904,0.67716974,-1.0514506,1.3240099,-0.55976415,-0.16274482,-0.011064402,0.30810577,0.8079765,-0.07819734,0.107086666,1.3228079,0.99647427,0.28170648,-0.74631214,0.18882956,0.60423577,0.3852487,0.5964456,-0.26578417,0.4254177,0.26836994,0.7857965,-0.11646054
26.0,0.40872213,1.0640091,-1.4599588,-0.10543546,-0.75086886,-0.90160394,-0.18196373,-0.98616177,0.48586473,0.08652381,1.075071,1.0799357,0.8216456,-1.9386219,0.02924342,0.35309997,1.2226433,1.6343452,3.023371,0.44991472,0.54580325,0.6663637,-0.8551974,0.7964925,0.93608725,0.2185903,1.8355395,-1.4777734,0.26001054,-0.6946623
30.0,0.00275363,1.2138417,-1.1394703,-0.37418708,-0.69470274,-0.44158253,0.55329776,-1.4766694,0.25464404,1.2294302,2.0676262,-1.0483079,-0.5291462,-1.476485,0.7218198,-1.5423019,-0.75334,-0.7610685,-0.6840441,0.6368854,0.17440845,1.2777984,1.8390871,-2.6614988,-0.19057152,-0.68202883,-0.14935325,-0.86955565,-0.6093008,-0.90881586
42.0,-0.2999799,0.47742665,0.18888822,0.46182248,0.09437839,0.60280764,-0.7475558,-0.16548754,0.4941364,-0.18112883,1.1197765,0.6744509,-0.4555894,-0.044892654,-0.9303653,0.6449659,-0.83893406,0.6569206,-0.42619535,-0.3676428,-0.29150465,0.3431684,0.5063435,-0.12743708,0.4992165,-0.90715504,-0.24028517,0.73363155,-1.1861067,-1.0524302
34.0,-0.13898781,0.24790387,-0.34728673,-0.9865885,0.52139205,1.2160482,-0.73105764,0.15225492,0.07870387,-0.2930635,0.23913509,0.6961327,-0.15316105,0.14980362,0.021420298,1.2194287,-0.014242294,-0.5564968,-0.44863513,0.44413534,0.6496317,-0.056635242,0.063602656,-0.9330337,-0.03595227,-0.8184219,-0.39572147,0.4578294,-0.1558568,-0.41874766
25.0,0.8090476,-1.0929725,-0.46254265,-1.1294199,2.4830592,-0.020895643,-0.94709104,-0.3433748,1.7445929,-0.43185508,1.8702928,0.94512236,-1.0158519,0.8595851,1.3067545,1.2742021,-0.25877905,0.94748545,2.5517383,0.370252,-2.1983323,-0.72526765,0.84782046,-0.5302768,-3.3674803,0.29612148,-0.4691405,-0.777392,-0.2516434,-1.491931
32.0,-0.74417984,0.12970778,0.16418125,0.12996644,-0.72233033,0.5794295,0.17354663,-0.3307888,-0.16736752,0.27278498,0.016307818,0.044456087,0.18875737,-0.80424994,-0.32643527,-0.15129149,-0.039291237,-0.17284045,0.62534714,-0.0032030225,0.26911268,-0.267855,-0.5769247,-0.038778726,0.3933213,-0.8541975,1.553915,0.6536222,0.5437122,-0.3528366
28.0,1.5663314,2.3555164,-0.8132847,0.55324143,-1.1669296,-0.6339402,-1.7006936,-0.37389287,0.85412574,0.12621687,-1.3638394,-0.23453017,-1.0109001,-2.0472958,1.6269919,1.3893081,-1.285395,-0.26208782,1.4635136,-1.2515434,1.1391547,0.1497653,-2.2931921,1.9549103,-0.16478293,-0.13218163,-0.34180716,1.221739,-0.20513768,-1.7465562
8.0,-0.2609307,0.5994419,-3.0877879,-0.37588814,1.1892633,-0.0978438,1.2436297,0.49165308,-0.11722461,0.67864966,1.7453622,-2.1221957,0.68152696,0.6040129,0.6179597,-0.62436664,0.6507496,0.53047425,1.3344283,1.810366,0.782837,0.56887245,2.0657995,1.8884953,0.100384906,0.68073833,-0.5720858,-2.0741785,0.58226216,-0.27189073
58.0,0.29275665,-0.058592696,1.335988,0.11685031,0.06561744,0.10048599,0.40890646,2.346398,-0.88110644,0.22643414,-0.66265994,0.83245945,-0.031844106,0.33621526,0.78797114,-1.403348,-0.7305897,-0.35922492,0.57964665,-0.5646708,-0.4648509,0.9788455,-0.16407906,1.0700479,-0.76665217,0.37008962,-0.52316827,-0.78894544,1.0485696,1.0754985
36.0,-0.7861889,0.743624,-1.5410445,0.38276494,0.5997129,-0.5451388,0.91093487,-0.07649192,0.22405803,0.79435456,0.8826373,-0.92821085,0.2571948,0.051748615,-0.0455013,-0.27997392,1.0435277,0.7974066,1.1608819,0.5891769,0.014264538,0.84276146,1.6879301,-0.094946936,-0.30196238,0.10787318,0.4622191,-1.2991269,0.5807249,0.12848589
45.0,-0.87514323,0.09280168,0.7040317,-0.09227619,-0.21489866,0.079011984,0.6838936,1.1014673,0.06722075,0.108496934,-0.06173164,-0.4622452,-1.6220242,-0.4228923,-1.195098,-0.07490673,-0.6158998,0.5948022,0.6443119,-0.08296636,0.14203866,-0.7807357,-0.28583404,0.46308675,0.12018517,1.1494892,-0.34341276,-0.42313948,-0.6440365,0.6158847
27.0,-0.104743145,-0.14083256,1.3046504,-0.35872725,-1.5096787,-0.046986695,-0.36115345,-1.7312814,-1.0150528,-0.49826407,0.65438104,0.68143785,0.5829184,0.12235414,0.4735106,-0.14997496,1.0891483,-0.88495564,0.3991523,-0.84622747,-0.24249083,0.15460843,1.2749641,0.3168364,-1.0528991,0.08678163,0.04308906,0.753444,-0.4931958,1.1518674
58.0,-0.4568912,0.9431694,-1.4632524,-0.069153056,0.34199727,-0.1350947,0.18014972,-0.25501263,0.8398654,0.4087116,0.52690214,-0.5647426,0.5463387,0.6677062,0.38055733,-0.6571485,-0.60818624,0.27204412,-0.6114783,-0.7051667,-0.3006187,-0.3264808,0.53268963,-1.0827368,-0.29171354,-0.07819025,0.6018714,-0.98829913,0.08711455,-0.29760787
9.0,-0.8866154,-0.6013693,-0.43086836,0.333784,1.0115366,-0.09531621,0.033026606,0.5149057,0.09736947,-0.3314273,0.49744543,-0.27081418,-0.13684188,0.7215545,0.91430765,-0.027548203,-0.29890057,0.42700458,-0.44430044,0.15147029,0.18740015,-0.43712386,0.21177557,-0.18737559,0.9858601,0.013253246,-0.27629825,0.49226883,-0.12711337,0.041687734
2.0,2.5774364,-4.328449,-2.5245752,3.8454988,-0.7798143,-0.003111143,-0.03284581,-3.5719185,1.6400974,-2.5975125,-2.0201316,-0.15572967,-7.19014,2.640868,-4.6284614,-3.2456193,-1.9253309,-2.3479006,-1.3298488,5.5902615,3.24551,2.3588865,-1.6358454,3.6593528,-0.5007168,0.083916984,2.730795,2.016736,0.95779747,1.0287644
4.0,1.9417992,-2.6522539,0.39998615,0.18896598,-1.7739289,2.2901244,-0.016853604,0.13313083,0.2739664,0.9421509,0.30454603,0.6556641,2.9692194,0.011981302,-0.10962543,-0.9618967,0.5594995,1.9245477,-2.0552015,-0.091782846,-1.4457145,-0.5142882,1.0834519,-1.5985242,1.0419055,0.087761186,-0.32341203,0.5174992,0.30470577,1.2203449
40.0,-0.5462724,-0.08726761,1.0798542,0.4504724,-0.06297406,0.7681993,0.13901933,0.032092202,-0.22901775,-0.03279316,-0.22813706,-0.10003192,0.90100193,1.2913083,0.6776603,-0.3616741,0.17730704,0.65778965,0.31522003,1.0148474,-0.97513956,0.2589777,0.91360253,-0.017287428,0.4174801,-0.09102276,-0.7497817,-0.2396338,-0.3344852,1.1657965
82.0,1.0063097,-0.25934836,2.0518706,-1.9354062,0.15136619,-2.0484617,-2.1501877,-0.37345865,0.119481176,2.143711,-0.21938638,1.3773456,-1.3139423,-0.27239668,-0.33174103,-0.5142539,-2.7909305,1.125983,1.8082101,2.8809276,-0.6061958,-0.7952696,2.5275068,-0.71285415,-0.26863664,-0.58840555,0.037337817,-0.8186037,1.2861675,-4.150328
73.0,-0.11009816,0.22945283,-0.0891455,-0.9390515,0.20576863,0.14722297,0.9927963,-0.13732953,-0.23841308,1.2379625,0.26165703,-1.0829104,1.3936186,-0.047622528,0.04655294,0.68508893,0.9304285,0.51673126,-0.7701759,0.926388,-0.03304886,1.7428821,0.49159718,1.185551,-1.4584223,0.5092317,0.6594397,-0.21287145,-0.5062184,-1.0094177
54.0,0.3239783,0.8247576,0.6823605,2.6705294,1.2668556,-0.7311665,-1.2043016,-0.1449084,-0.27657908,0.4658084,-0.44664568,0.60900813,0.52803326,-1.2035525,0.6825727,0.67783266,1.7528697,-1.19698,1.7145036,-0.4870022,0.039621912,-0.7961039,-0.6369264,-0.1719316,-0.64267313,-1.7639967,1.4299235,-1.5162326,-2.6793053,-0.82643
61.0,1.1630032,2.1322112,-0.073988274,-0.66630006,-0.4661525,0.8104363,-2.3453135,1.8542991,-1.00951,-1.3830221,0.22667857,-0.021714052,0.58434397,2.0549626,2.5757527,0.1996809,-2.4990914,-1.0067089,-1.5565922,1.8285528,1.2557974,-1.0257207,-0.16236135,0.5783608,-1.0987967,-0.13118286,0.70161307,0.56945354,-2.182876,0.12091194
30.0,-0.36407316,-0.5272884,-0.8843401,-0.43812004,0.7702325,1.6749755,-0.6051797,0.5869022,0.6603743,1.7867801,1.0774201,0.4630272,-1.0607466,-0.6241839,-2.203021,0.8355623,0.68555534,-1.1962576,1.6460172,-0.0026898044,0.20673454,0.44391617,-0.45352486,0.15774344,-0.24514835,0.42823175,-0.22035606,1.3217355,0.120052405,-0.61815155
20.0,-0.87244904,-0.020435633,-0.9364923,-0.990622,0.8370545,0.17140532,-0.03202671,-0.062401924,-0.2960715,0.5782361,0.69752115,-1.271401,0.13160336,-0.78553796,0.28318274,0.09201367,0.49024636,-0.18921745,-0.440759,0.10766584,0.57377434,1.0413558,0.027630227,0.646038,-0.14757693,0.54507476,0.14927582,-0.23793514,0.2887223,0.08427794
28.0,-0.602666,0.056110658,0.5905265,0.22643216,-0.1555966,0.011110648,0.52353513,0.39252803,-0.76707727,-0.22315776,-0.30464378,0.53872335,-0.14309293,-0.033517513,0.047639813,0.49870244,0.24711883,0.32263255,-0.5257876,0.68240947,0.41463563,0.3762471,-0.13133904,0.56268305,0.6957561,-0.8912857,-0.80100995,1.1048405,0.69869417,1.5618991
26.0,0.15576252,1.7921829,-1.3495563,-0.7105829,-0.53947973,-0.9052725,-0.55288005,-1.0358031,1.8738637,-1.4420387,0.05866641,-0.7878642,1.3930391,1.2396556,0.63565356,-0.25011003,-1.7545692,0.57510537,0.20166071,1.0346327,0.36884773,-1.6978425,-0.1596563,-0.04117221,-0.26788047,-0.51362485,-1.4334999,-0.6264915,-1.022591,-0.5414969
35.0,-0.61704034,-0.16371734,0.012221766,-1.0914946,-0.3008942,-0.8803795,-0.4524808,-0.5974585,-0.3827527,0.9481197,-0.04949486,0.70322174,-0.88952357,-0.2736031,-0.5670026,-0.1294724,0.9261081,0.09567736,-0.7176242,-1.7901806,-0.07675823,0.5910792,-0.32018903,0.34965846,-0.8611141,-1.3461485,-0.5782931,0.60661477,-0.166418,0.29849827
60.0,-0.44273248,0.2730745,0.5740626,-0.07376398,-0.51218504,0.52019316,-0.29050946,-0.32775703,1.1069604,0.2557443,-1.6972805,0.24560331,0.9912812,0.16109066,0.039364398,0.60824525,0.6219631,0.7520189,-0.9853619,-0.28258303,-0.84680825,1.2279416,0.53229916,-1.2876524,-0.09493957,0.8352374,0.17048708,-0.3132689,0.29209062,-0.4008286
65.0,-0.9019225,-0.46736452,-0.24607414,-0.7110447,0.5727437,0.22707681,-0.83776104,-0.34405708,-0.27310067,0.031977035,0.13418487,-0.3600268,-0.42282337,0.40597492,0.5718736,0.09575394,0.54785764,1.6046556,0.63058466,-0.20148946,-0.42086965,-0.4660517,-0.95255136,0.5836156,0.3912593,0.6158604,-0.67475533,-0.04139124,-0.17726949,-0.28550693
50.0,-0.80508584,0.31036562,1.0793709,0.28468052,-0.09254296,0.18127653,1.2212514,1.8062375,-0.2841594,-0.49521294,-0.13804407,-0.48863518,-1.3188308,0.046017773,-0.97350216,-0.031865355,-0.6379895,0.91825455,-0.10312802,0.24874914,0.22216207,-1.1423534,0.6201197,-0.25975546,0.6008637,0.9727799,0.27679583,-0.380481,-0.7392878,0.87280774
16.0,-0.124932,-0.95038944,0.3191392,-0.6634671,0.4159566,0.058644805,-0.40396157,0.33613798,-1.3339399,0.16204862,0.95363307,-0.85243684,1.5798161,-0.9368888,-0.77837604,-1.70693,-1.6154301,-0.43103594,-0.62208045,-1.6862221,0.80112576,-0.34383762,-1.0054865,1.3610541,2.380153,0.08564764,-0.23005767,-2.0374827,-0.6562373,-0.40672976
26.0,-0.5566016,0.26783296,0.34586233,-0.41875276,-0.19984065,0.51450145,-0.45119256,-0.78716224,-0.027343523,-0.13228495,0.04851979,0.5570654,-0.62766093,0.5443567,0.4997535,1.0788938,-0.3365086,-0.566103,-0.29407203,0.59973466,-0.8501436,0.50995916,-0.14487523,-0.77296317,0.18574853,-0.27222443,-0.5591595,0.08744596,0.7980585,-0.32008436
47.0,0.17829102,0.6902011,0.6789179,0.010667466,-0.8939246,0.0806843,-0.4140622,-1.0739889,0.2075186,-0.24398908,1.0216187,-0.08146154,-0.6057374,-0.44076023,0.080492325,-0.6006341,-0.09137116,-0.715106,0.11064561,0.3701791,-0.2020782,0.27588412,0.4387347,0.16452879,-0.4105949,0.62655944,-0.6019021,-0.7058855,-1.1352553,0.62410975
49.0,-0.27676156,-0.30957755,1.1126947,-0.94595176,0.87368035,-0.3394977,1.525965,-0.44480225,0.72952694,0.88521713,0.10654236,0.326011,0.40100595,0.89060014,0.6952861,-0.6839624,0.69344926,-0.11927133,-0.89513385,1.5376954,0.9495944,0.22636616,-1.1027462,0.8088397,-0.41970292,-0.47410518,-0.84886736,1.6410097,-0.65947646,-0.19388641
2.0,-0.2330827,-1.218676,-0.4056384,0.36964074,-0.4203567,0.12929392,0.7519049,-0.18232426,-0.2662696,-0.35451964,-0.074418575,-1.3507648,0.357153,-0.46793157,1.0053403,0.5872942,1.0171083,-0.875948,-1.3707019,0.35564703,-0.121430546,-0.6778012,1.2470164,-0.7404543,-0.46116924,-0.38780785,1.783537,0.31136402,0.533687,-1.2420171
24.0,2.47538,-0.27969062,-2.0788047,-0.344461,-0.4246353,1.7862618,3.2985463,0.16638315,-5.358951,2.6294746,1.4491934,1.3633745,0.7008528,2.2145896,-3.600762,0.28651568,-1.4244046,-1.7678056,2.5565057,-0.9530116,-0.36183047,0.16364011,-3.154687,2.1679535,1.863614,-0.6581559,1.5930781,-2.1405556,3.8575175,3.2439318
26.0,1.4229819,-0.65358645,-1.1096479,-1.5560079,0.8012235,1.0517958,-1.6533644,-0.47239888,-1.1018001,0.23309043,-0.14927335,1.3481115,0.46292043,1.577494,0.38799766,-1.9663517,-1.2317029,-0.7408856,-2.3849456,0.3242331,-0.51327676,-0.94860005,0.2488222,0.6766788,1.1473495,1.0756539,1.9355206,0.26631403,0.57691437,0.21720588
38.0,-0.18022265,1.2182693,-0.5563784,0.22663766,-0.7898409,-0.7519043,0.667267,-1.0246555,0.73711056,0.5667734,-0.47247767,0.30070075,-0.004587221,-1.7145551,0.17779754,0.79012215,-0.06482101,-0.6970897,0.33127278,0.32586053,-0.18856208,2.3757348,-0.2612918,-1.6806713,0.5731028,0.21066354,-0.7389941,-0.23857857,1.0550692,-0.3535522
1.0,0.63373435,-2.980718,-0.10983509,0.09652514,-1.1855834,-3.2373426,0.5434243,0.97855026,0.8578054,2.3567,0.24756776,-0.16730045,0.24997102,0.6680739,0.18858519,1.3371564,-1.6210276,-2.876788,-0.060147043,0.77951753,1.1330847,-0.37796775,-0.021696873,1.6386511,-2.4540744,-1.3202099,0.58766687,-0.7172785,-0.19660528,-1.9108344
47.0,-0.6429324,0.75675327,0.69670504,0.58504343,-0.40320915,-0.020071814,1.1321551,0.8851867,0.28818715,-0.35720202,-0.3102797,-0.15957415,-0.72416013,0.03625681,-0.953235,-0.063828126,0.03435602,0.22125317,0.22531292,-0.5289037,0.029796714,-0.30188087,0.30396226,-0.31696653,-0.017202754,0.69569594,0.33717558,-0.6822346,-0.6752806,0.101549156
26.0,0.16059169,1.131248,0.65589917,-0.59279037,-1.0515767,-0.30475807,-0.4991447,-1.3372576,1.4496467,-0.40897915,0.6934995,-0.058589883,0.2517033,-0.55776876,-0.5037614,0.104166,-0.4903233,-0.081443995,0.6339135,0.25837773,0.8839252,0.2503104,-0.12740411,1.2002196,-0.2264761,-1.1402528,-1.2721634,0.42407012,0.48514906,0.78449136
1.0,-0.7816881,-1.5977594,-0.853283,0.6814304,-2.043345,-0.43886846,0.40782765,0.31077737,0.2652386,-0.20390095,-0.44510508,-0.8066502,-0.10510888,-0.8488351,0.22649468,0.92036223,0.092314556,-0.45178375,0.36734003,-0.1748261,0.48483333,-0.8878197,-0.45870352,0.1609099,0.28370282,0.46801844,0.8651456,0.3991507,0.72106385,-0.63796246
26.0,-0.43956837,-0.08748325,0.21925531,-0.2690256,0.6330821,0.46684906,0.1353688,0.30169532,0.79407203,0.034314014,-0.48923203,0.56589186,-0.08862313,-0.5831185,0.6701346,-0.8140123,-0.28475374,-0.19774713,-0.36277023,-0.54781044,0.08904308,1.9163766,-0.6833307,-0.6940741,0.7235825,-0.3591902,0.2740029,0.02313776,-0.7678482,-0.33250678
61.0,-0.30391285,0.4701633,0.9640142,-0.04668587,-0.50038314,1.1403642,0.21360351,0.704476,0.7205512,0.7886676,-0.86058,0.0017845291,0.16896874,-0.16034688,0.1910612,0.019643929,-0.5631998,0.31653303,-0.36916846,-0.2510338,-0.70747733,-0.011485774,-0.38072217,-0.3177801,-0.0050970456,0.5135179,0.36335152,0.21034522,0.014072383,-0.5080119
37.0,-0.8851715,0.54208297,0.27494237,0.9269808,0.7203173,0.0044730348,0.8191123,0.8414807,-0.21411861,-0.06967203,-0.082583986,0.28887776,-0.18638998,0.15648973,-0.42276996,0.75639766,-0.6532441,-0.22807485,-0.074712664,-0.50013876,0.6066816,-0.32052898,-0.40028134,0.08795815,0.7640309,0.009861156,-0.17089868,0.031153021,-0.035736293,-0.07794898
34.0,-0.25634307,0.23746815,0.41780785,-0.5873678,-0.61631125,-0.29852754,0.77350825,1.0857241,0.231654,0.40449706,-2.0179002,0.2863284,-1.366052,-0.14562148,-1.0470248,-0.3920614,0.94462,0.3598019,-1.5452803,0.69109935,-1.1955968,1.5030396,-0.56939346,-1.3219205,-0.8899427,-1.2179903,-0.20167513,-0.6402405,-0.54153067,-0.37899563
24.0,-0.88526416,-0.04463641,0.56321025,-0.66543895,-0.19919859,0.17067215,-0.3822438,-0.5620351,-0.121245064,-0.14647536,0.0031931235,0.24930085,-0.2936268,-0.02308941,0.06518539,-0.22882096,0.19047448,-0.18138112,0.43190154,0.26734397,-0.33398154,0.19293037,0.018970247,0.26372236,0.22801334,0.5047739,-0.50211996,-0.07209188,0.11489043,0.45637774
62.0,-0.09810949,0.62980884,1.393372,0.6401613,0.43907636,-2.0117784,-0.1550904,-0.8975529,-0.9305003,0.12411855,2.3611171,-0.12789463,-0.3173864,1.7607625,0.35800537,0.7586781,0.39048535,-0.24955314,-0.24205363,1.1161116,-0.2848451,0.19981942,1.5212253,-0.09240764,-0.17521445,1.8948332,-0.6454429,0.36488935,0.9315069,-0.26655003
19.0,-0.52495843,-0.43200657,-0.61837023,0.60310566,1.6486744,-0.4983511,-0.43908495,-0.43566513,0.27262357,-0.020569267,-1.0983531,-0.08762572,-0.02714166,-0.022424191,-0.012115394,-0.8407194,-0.293523,0.0696839,0.28720513,1.0413841,0.5129531,-0.82565385,-0.48076436,0.9651306,0.5215358,-0.05213311,-0.30970356,0.14471832,-0.3346813,0.1440137
26.0,-0.75632316,0.6565703,0.34940058,0.11047678,-0.8514362,-0.016797533,0.017741049,-0.15956938,-0.16227502,0.17053548,-0.09464118,0.14720985,0.44001266,-0.42049283,-0.19219087,-0.16940029,-0.08090424,-0.22692755,0.7240059,-0.29672503,-0.0044547785,0.3538474,-0.16990612,0.14524968,0.29151464,-0.6218366,0.41116908,-0.07650233,0.1391591,0.26986998
4.0,0.57320565,-2.1591623,-0.380153,1.5030824,-1.1819501,0.10256771,-0.8171296,-0.18871489,0.16894184,-0.5918775,0.13623483,-1.0817004,1.3107023,1.205781,1.1187563,1.3818852,0.2624768,-0.80598176,-1.6888716,0.16401246,-1.2920074,-0.16900739,1.4494294,-0.079845175,0.33142,0.98179895,-0.5655336,-0.06730277,0.22479488,-0.45485958
26.0,-0.5238605,0.2525392,-0.101347186,-0.58367944,-0.63876766,0.73014945,-0.24467,-0.28361762,0.32122716,0.25789773,-0.8158767,0.2766116,0.39972845,0.37858635,-0.2230375,-0.5817239,0.04036377,0.30719274,-0.12439407,1.598452,-1.2000248,0.52168643,0.22820842,-0.06297236,0.34846926,-0.81570935,-0.5010719,0.43077913,0.30531016,0.27760088
90.0,1.4619889,-0.569144,0.12401153,1.8673382,0.57099295,0.4352327,0.6845405,1.035177,-0.3381826,0.17047483,2.2375588,0.84936786,-0.22245479,1.3707892,-0.7752637,-2.387982,-1.2273653,-1.4123,-0.5814177,-1.4171451,-0.81745195,-0.9865933,-1.131787,1.1786788,-1.3658378,-1.0146736,-0.209922,-0.8776397,0.9740684,-1.125119
26.0,0.62177163,0.5225659,2.0343287,0.5336321,-0.034274973,0.9595883,-0.6241085,2.1462798,0.083705716,-0.30255404,0.91343915,-0.9619025,0.5806414,-1.7319015,-1.5044135,-1.3302741,0.25983816,-1.7370061,-1.2147055,-0.0062610907,-0.92344385,-0.06997447,-0.529625,0.4147161,-1.4452407,-1.6514932,-1.6435515,-1.1196733,-0.04224862,-0.20348535
50.0,-0.8437606,0.35839432,1.0108657,0.19210139,-0.6768861,0.19396606,0.4915616,0.77177584,-0.8251878,-0.31173795,0.17725873,-0.46129346,-1.3335215,-0.065530464,-0.81549096,0.25876465,-0.61543655,-0.26111862,-0.031240858,0.12286883,0.33397236,-0.34251788,0.34917587,0.29607216,0.6838841,0.27456325,0.48601648,-0.63765496,-0.31188953,0.29602152
62.0,0.5943639,0.54777765,1.9331719,0.6409279,0.47523448,0.6441843,-0.8619492,1.3034489,0.20124488,-0.71321476,0.3577387,-0.9293174,1.4096445,-0.41393524,0.74107194,-1.1565998,0.121133275,-1.1506928,0.78075194,0.13291931,-0.64854,-0.8189266,-0.35579783,-0.08875511,-0.46915483,-1.2935336,0.024366789,0.1797601,1.680469,-0.43174747
1.0,0.39974892,-2.3367445,-1.2010792,1.7123863,-0.7901702,1.2270349,-0.6144121,1.7305613,1.48846,0.14428243,1.6773218,0.07181469,-0.77700466,-0.47667426,-1.8801227,0.3176955,0.24397565,1.3514458,1.0825292,-0.76992476,-0.4423148,-0.47361684,-0.4113585,0.4752046,0.63373,-0.68932354,-1.4825889,-1.0270479,-1.9243388,-2.9807243
35.0,-0.65460443,0.26485914,0.8969535,-0.20173971,-0.08358898,0.8512556,1.0093505,1.4451848,-0.14894721,-0.6444598,0.06804827,-0.38837382,-0.6173218,-0.3284151,-0.5420582,-0.04968737,-0.7085938,0.42372397,-1.0086608,0.5606693,0.056563098,-0.89903927,0.2003632,-0.25636727,0.03751991,0.539791,0.39776623,0.09482671,-1.1634078,-0.1464563
1.0,0.03177957,-2.116522,-0.3622338,1.5305281,-1.9247947,-1.0601493,0.59981006,0.7103818,1.4253879,-0.11800065,0.7151749,-0.7961865,0.10541236,0.93150234,0.0042228275,0.9694978,-0.5719241,-0.4264017,-1.201374,0.09494012,0.6495023,-0.25925666,0.39199585,0.21976101,-0.52983207,0.58121717,-0.2265727,-0.6242689,-0.094494306,-0.06924637
19.0,0.62105435,-0.8964811,0.7945062,-0.5240506,1.2242393,0.56082505,0.2547763,-1.2710401,1.4771785,1.1758776,-0.43160444,2.1428933,-0.84707904,1.4957826,-0.05703323,-0.83152175,-0.6481181,0.8697537,-1.184068,4.7695584,-0.7524097,0.64944255,0.28254423,0.019716425,0.73633486,-0.091575876,-0.34205064,-0.70358914,-0.06146664,-0.53554434
60.0,-0.5416849,-0.73132765,0.6008056,-0.4716004,0.35529447,-1.0414823,1.1438149,0.239636,-0.6686721,0.6701559,0.17535983,0.21958861,0.0027435091,-0.35435763,0.97490615,-1.0847238,1.2081633,0.14653341,0.20228054,0.39850467,1.1715703,0.028231198,0.9401652,1.2381513,-0.481178,-0.47042012,-0.9805555,0.7983744,-0.9778121,-0.28883454
